Epoch,Training Loss,Validation Loss
1657,2.283998412622168e-07,1.1391553016437683e-06
1658,2.1822889095801656e-07,1.082259700524446e-06
1659,2.1588800791505491e-07,1.0829908205778338e-06
1660,2.180909604021508e-07,1.1043065342164482e-06
1661,2.102579657048409e-07,1.1074664598709205e-06
1662,2.1018142604134482e-07,1.0688911515899235e-06
1663,2.1113471859735e-07,1.0795889693326899e-06
1664,2.1109636350047367e-07,1.0854922720682225e-06
1665,2.1736926214543928e-07,1.0786595794343157e-06
1666,2.1414059858670953e-07,1.099922656067065e-06
1667,2.1296398244885495e-07,1.0971298252115957e-06
1668,2.1729007926296617e-07,1.1069199672419927e-06
1669,2.0933558175784128e-07,1.0705635986596462e-06
1670,2.034900887792901e-07,1.0488284942766768e-06
1671,2.0829729407978448e-07,1.078361719919485e-06
1672,2.0724561977658595e-07,1.1002341580024222e-06
1673,2.135853947038413e-07,1.0970605899274233e-06
1674,2.0954071544565522e-07,1.0611279321892653e-06
1675,2.0952730039880407e-07,1.0786285429276177e-06
1676,2.1379912595875794e-07,1.0826157677001902e-06
1677,2.0522710997283866e-07,1.0729818313848227e-06
1678,2.0212564777466469e-07,1.0525518518988974e-06
1679,1.9736077661036688e-07,1.0479860748091596e-06
1680,1.9864326361584972e-07,1.0760832083178684e-06
1681,2.1111495129844116e-07,1.088259637072042e-06
1682,2.277984805232336e-07,1.0892126738326624e-06
1683,2.3926790504447126e-07,1.056797600540449e-06
1684,2.335737008252181e-07,1.0467631454957882e-06
1685,2.1989860954363394e-07,1.0733234603321762e-06
1686,2.2649548725439672e-07,1.1891145277331816e-06
1687,2.5783680257518427e-07,1.0935048067040043e-06
1688,2.146678923509171e-07,1.0728992947406368e-06
1689,2.2848917069495656e-07,1.061290959114558e-06
1690,2.2727142834355618e-07,1.0912111747529707e-06
1691,2.124811970816154e-07,1.0808956858454621e-06
1692,2.3550178696041257e-07,1.0806595582835143e-06
1693,2.2781996733556298e-07,1.1079235946453991e-06
1694,2.5263096858907375e-07,1.1322740647301544e-06
1695,2.2905801699835138e-07,1.1072670531575568e-06
1696,2.318909508858269e-07,1.0715215239542886e-06
1697,2.202210680479766e-07,1.0624105470924405e-06
1698,2.1085843115997704e-07,1.065649257725454e-06
1699,2.0578939086135506e-07,1.0799982419484877e-06
1700,2.0972304071165127e-07,1.1039869605156127e-06
1701,2.3296574624964705e-07,1.0563370551608386e-06
1702,2.321630745427683e-07,1.0890860266954405e-06
1703,2.2226706164474308e-07,1.170985910903255e-06
1704,2.2833398816146655e-07,1.065688024937117e-06
1705,2.0937275735377625e-07,1.0604545650494401e-06
1706,2.0265638056571333e-07,1.0597917707855231e-06
1707,2.0110637422021682e-07,1.0557632776908576e-06
1708,2.00967548380504e-07,1.0726207619882189e-06
1709,2.0312816673140333e-07,1.0886020618272596e-06
1710,1.985011550686977e-07,1.060556314769201e-06
1711,1.9464417277959e-07,1.0691826446418418e-06
1712,1.9703793441294692e-07,1.0731245083661634e-06
1713,2.0978488635137182e-07,1.0860251222766237e-06
1714,2.1418470907974552e-07,1.1098907179984963e-06
1715,2.1301873687207262e-07,1.1062752491852734e-06
1716,2.3548651029159373e-07,1.0779154990814277e-06
1717,2.2053450265957508e-07,1.0938646255453932e-06
1718,2.1685602291654504e-07,1.0416894156151102e-06
1719,2.061149189103162e-07,1.0661926808097633e-06
1720,2.0231807695836324e-07,1.0830659675775678e-06
1721,2.0686297830252443e-07,1.0975595614581835e-06
1722,2.0756176866143505e-07,1.0672567896108376e-06
1723,2.0041231607592636e-07,1.0255666893499438e-06
1724,2.049218466027014e-07,1.0561475392023567e-06
1725,2.063070212443563e-07,1.0315470717614517e-06
1726,2.1409557859897177e-07,1.0650097692632698e-06
1727,1.9908375747945684e-07,1.0877462273128913e-06
1728,1.9885756330495497e-07,1.0498328038011095e-06
1729,2.1843197828275152e-07,1.13195244466624e-06
1730,2.746170935097325e-07,1.1098027243860997e-06
1731,3.2075575973067316e-07,1.091260060093191e-06
1732,2.818927100634028e-07,1.1497742207211559e-06
1733,3.463561881744681e-07,1.2670550404436653e-06
1734,5.200742521083157e-07,1.4670367818325758e-06
1735,6.517789188364986e-07,1.513614620307635e-06
1736,4.403964339871891e-07,1.338277343165828e-06
1737,3.1202068839775166e-07,1.2974394394404953e-06
1738,3.2866137189557776e-07,1.1848740086861653e-06
1739,2.818230768752983e-07,1.0419111049486673e-06
1740,2.5294150418631034e-07,1.0703676025514142e-06
1741,2.6286610932402255e-07,1.1176714451721637e-06
1742,2.489139774297655e-07,1.1348079169692937e-06
1743,2.746865561675804e-07,1.190620878332993e-06
1744,2.503213067939214e-07,1.1206351473447285e-06
1745,2.2654069198324578e-07,1.0736856665971573e-06
1746,2.0874540496151894e-07,1.0836712363015977e-06
1747,2.2705762603436597e-07,1.040910319716204e-06
1748,2.3627626433153637e-07,1.1302333859930513e-06
1749,3.236704060327611e-07,1.1288415180388256e-06
1750,2.731902952746168e-07,1.0411097264295677e-06
1751,3.124779652807774e-07,1.1039975333915208e-06
1752,2.5241354251193115e-07,1.145980718320061e-06
1753,2.3080141886566707e-07,1.1145996268169256e-06
1754,2.3335061882789887e-07,1.1318151109662722e-06
1755,2.393961722191307e-07,1.078855916603061e-06
1756,2.3366536083813116e-07,1.0496539744053734e-06
1757,2.3063236653797503e-07,1.0980819524775143e-06
1758,2.2933022592042107e-07,1.0568459174464806e-06
1759,2.2178498682023928e-07,1.0813627113748225e-06
1760,2.240785335061446e-07,1.1244985671510221e-06
1761,2.2790818832163495e-07,1.1211491255380679e-06
1762,2.769430409443885e-07,1.1555431456145016e-06
1763,3.503358243506227e-07,1.0757510153780458e-06
1764,3.721172561199637e-07,1.0840287814062322e-06
1765,4.3783589376289456e-07,1.1233556733714067e-06
1766,3.7340302583288576e-07,1.0783785455714678e-06
1767,3.8402453128583147e-07,1.0838937214430189e-06
1768,2.997092281020741e-07,1.1234767498535803e-06
1769,3.442954152887978e-07,1.195165395984077e-06
1770,3.346602284182154e-07,1.1950867246923735e-06
1771,3.6669132441602414e-07,1.1692549151121057e-06
1772,3.19427982731213e-07,1.2553470014609047e-06
1773,3.964907193676481e-07,1.3101596323394915e-06
1774,3.507240364797326e-07,1.4848052387606003e-06
1775,5.873610575690691e-07,1.7204836240125587e-06
1776,5.955413371339091e-07,1.0825220897459076e-06
1777,1.0691115903682658e-06,2.1770026705780765e-06
1778,1.5064939589137794e-06,2.4857201879058266e-06
1779,9.132016316470981e-07,1.5520487295361818e-06
1780,6.204127771525236e-07,1.6002710481188842e-06
1781,5.210757194618054e-07,1.3150053064237e-06
1782,4.3431515450720326e-07,1.5494839544771821e-06
1783,5.677636067957792e-07,1.4747213299415307e-06
1784,5.113325300953875e-07,1.4319414276542375e-06
1785,4.483405575683719e-07,1.1165757314302027e-06
1786,3.7989968859619694e-07,1.213783889397746e-06
1787,3.3414227118555573e-07,1.2453853059923858e-06
1788,3.4474948051865795e-07,1.1433477311584284e-06
1789,3.361016638336878e-07,1.0809437753778184e-06
1790,2.4909283524721104e-07,1.0592677881504642e-06
1791,2.4540298682040884e-07,1.1393925660740933e-06
1792,2.7558735382626764e-07,1.1344789072609274e-06
1793,2.8162943976894894e-07,1.2200246146676363e-06
1794,3.653883595688967e-07,1.249022716365289e-06
1795,3.7047885825813864e-07,1.190302327813697e-06
1796,3.7525904872381943e-07,1.2173288723715814e-06
1797,3.3727295090102416e-07,1.168630319625663e-06
1798,4.3848200448337593e-07,1.1559072845557239e-06
1799,3.636617691427091e-07,1.4448951333179139e-06
1800,4.6460877456411254e-07,1.3789094737148844e-06
1801,3.6779843526346667e-07,1.192621994050569e-06
1802,2.7814047598440084e-07,1.238898903466179e-06
1803,3.546944924437412e-07,1.2621549103641883e-06
1804,3.4174314578194753e-07,1.256998757526162e-06
1805,3.14179459337538e-07,1.0928445135505171e-06
1806,2.916476660175249e-07,1.121163336392783e-06
1807,2.4968343836917484e-07,1.1451074897195213e-06
1808,4.275897822481056e-07,1.4639487062595435e-06
1809,4.0474782281307853e-07,1.370670133837848e-06
1810,3.651877591437369e-07,1.1801113259934937e-06
1811,3.1688605872659537e-07,1.039555741044751e-06
1812,3.2300337693413894e-07,1.1834911219921196e-06
1813,5.981978574709501e-07,2.1226674107310828e-06
1814,8.523976475771633e-07,1.5992125099728582e-06
1815,2.2206918401934672e-06,2.7214098281547194e-06
1816,2.9685336357943015e-06,7.134221050364431e-06
1817,3.0664027690363582e-06,2.500910113667487e-06
1818,2.6434906885697274e-06,3.267642114224145e-06
1819,2.4666871922818245e-06,1.8816821238942794e-06
1820,2.233138957308256e-06,3.768326450881432e-06
1821,1.5988498489605263e-06,3.0815667741990183e-06
1822,1.6328467609127983e-06,2.2641299892711686e-06
1823,1.1594001989578828e-06,1.4358872704178793e-06
1824,7.976606184456614e-07,1.627733581699431e-06
1825,1.0687977010093164e-06,1.8181923451265902e-06
1826,2.9710586204600986e-06,2.0819456949539017e-06
1827,2.4358225800824584e-06,5.739525022363523e-06
1828,3.719449978234479e-06,5.21257470609271e-06
1829,2.305191401319462e-06,3.433752908676979e-06
1830,2.172775793951587e-06,2.1587300125247566e-06
1831,1.4081157360124053e-06,2.661920689206454e-06
1832,1.7753187648850144e-06,2.677515567484079e-06
1833,1.2072723620804027e-06,2.1450773601827677e-06
1834,1.1533126098584034e-06,1.8573102806840325e-06
1835,8.065588303907134e-07,1.4173157296681893e-06
1836,7.417817187160836e-07,1.5887210338405566e-06
1837,6.30363672371459e-07,1.440974642719084e-06
1838,4.821970378543483e-07,1.4203315004124306e-06
1839,3.8453882211797463e-07,1.1791436236308073e-06
1840,3.736404323717579e-07,1.3487970136338845e-06
1841,5.973151928628795e-07,1.3736153050558642e-06
1842,5.096829909234657e-07,1.0853749472516938e-06
1843,3.487879780550429e-07,1.4515721886709798e-06
1844,3.9064488532858377e-07,1.1103422821179265e-06
1845,4.13427358125773e-07,1.1415762628530501e-06
1846,3.201765821359004e-07,1.0926204367933678e-06
1847,2.8522359230009897e-07,1.1038873708457686e-06
1848,2.538334626933647e-07,1.0826449852174846e-06
1849,2.811233059674123e-07,1.0640866321409703e-06
1850,2.5427021910218173e-07,1.2281592489671311e-06
1851,2.473989297868684e-07,1.0884210723816068e-06
1852,2.1631531410548632e-07,1.0047072009911062e-06
1853,1.9787721328157204e-07,1.0152125469176099e-06
1854,1.9833687758818996e-07,1.0473422662471421e-06
1855,2.2265139421051572e-07,1.0811193078552606e-06
1856,1.9960489794357272e-07,1.0500709777261363e-06
1857,2.2147962397411902e-07,1.0013932296715211e-06
1858,2.0947959455952514e-07,1.0352612207498169e-06
1859,2.4378383045586816e-07,1.0316850875824457e-06
1860,2.442378104206e-07,1.1436803788456018e-06
1861,2.3450192543350568e-07,1.1442665481808945e-06
1862,2.8709885668831703e-07,1.1061154054914368e-06
1863,2.838458215137507e-07,1.047783371177502e-06
1864,2.785084518563963e-07,1.0881017260544468e-06
1865,2.3534582282991323e-07,1.0750393357739085e-06
1866,2.0721100213449972e-07,1.0753766446214286e-06
1867,2.061745760784106e-07,1.0220844615105307e-06
1868,1.9735810496968043e-07,9.942393717210507e-07
1869,1.948214958247263e-07,1.0147562079509953e-06
1870,2.0831271285715047e-07,1.0199876214755932e-06
1871,1.8832199089047208e-07,1.0323944934498286e-06
1872,1.9042850851747062e-07,1.021712705551181e-06
1873,1.890484497835132e-07,1.0263610192851047e-06
1874,1.9297549158636684e-07,1.0055205166281667e-06
1875,1.9496133063512389e-07,1.0305734576832037e-06
1876,1.865769263531547e-07,9.945090369001264e-07
1877,1.834987983784231e-07,9.912880614137975e-07
1878,1.8587617489629338e-07,1.0140271342606866e-06
1879,1.9225494440888724e-07,1.0176679552387213e-06
1880,2.171126709527016e-07,1.0514272617001552e-06
1881,2.4233150952568394e-07,1.058800307873753e-06
1882,2.3216469458020583e-07,1.1043919130315771e-06
1883,2.417329199033702e-07,1.183708604912681e-06
1884,2.9990854955030954e-07,1.1358085885149194e-06
1885,2.8630091719605844e-07,1.2864675227319822e-06
1886,3.1937446465235553e-07,1.0059927717520623e-06
1887,3.168925388763455e-07,1.4623631159338402e-06
1888,4.503703223690536e-07,1.2991271205464727e-06
1889,4.13232157825405e-07,1.2386703929223586e-06
1890,4.020746473543113e-07,1.299467157878098e-06
1891,3.501657772631006e-07,1.2013149444101145e-06
1892,3.2426086704617774e-07,1.1833062671939842e-06
1893,3.891632331942674e-07,1.1344509402988479e-06
1894,3.0788959293204243e-07,1.0584979008854134e-06
1895,2.5584640184206364e-07,1.1078075203840854e-06
1896,2.8585549216586514e-07,1.0346357157686725e-06
1897,2.3735472609587305e-07,1.0415163842480979e-06
1898,2.239314937924064e-07,1.0238337608825532e-06
1899,2.5792007818381535e-07,1.1523388820933178e-06
1900,2.703500854295271e-07,1.1589394262045971e-06
1901,2.423841181098396e-07,1.0477149317011936e-06
1902,2.3367806534224655e-07,1.0689450391510036e-06
1903,2.1668431315902126e-07,1.0144879070139723e-06
1904,2.0518157839433115e-07,1.0322021353204036e-06
1905,1.9458998679056094e-07,1.0234632554784184e-06
1906,1.953192878545451e-07,1.014032250168384e-06
1907,2.1008686701406987e-07,1.0423206049381406e-06
1908,2.2860452020267985e-07,1.178793354483787e-06
1909,3.9865076928435883e-07,1.1448304348959937e-06
1910,4.1208613765775226e-07,1.1620523991950904e-06
1911,4.25005794113531e-07,1.3178948847780703e-06
1912,3.939113071282918e-07,1.148042201748467e-06
1913,2.976567543555575e-07,1.125010726354958e-06
1914,2.509734144950926e-07,1.041860627992719e-06
1915,2.2460294246684498e-07,1.0852538707695203e-06
1916,2.5086364985327236e-07,9.911320830724435e-07
1917,2.527391700368753e-07,1.142195856118633e-06
1918,3.6143038073532807e-07,1.3025321550230728e-06
1919,3.757417630367854e-07,1.0973478765663458e-06
1920,3.330030153847474e-07,1.0313973461961723e-06
1921,2.506817509129178e-07,1.0597905202303082e-06
1922,2.5405989845239674e-07,1.1317905546093243e-06
1923,2.746544964793429e-07,1.0884224366236595e-06
1924,2.3245891611622937e-07,1.0450009995111031e-06
1925,2.3651125502510695e-07,1.0618340411383542e-06
1926,2.2107606412191672e-07,1.0345067948946962e-06
1927,2.8065662149856507e-07,1.5841430922591826e-06
1928,8.11734025774058e-07,3.0054720809857827e-06
1929,1.731403585836233e-06,4.071491730428534e-06
1930,2.074793201245484e-06,3.748394419744727e-06
1931,2.217685505456757e-06,2.8018152988806833e-06
1932,1.941610662470339e-06,1.5636214811820537e-06
1933,1.0165591675104224e-06,1.370151494484162e-06
1934,6.594949013560836e-07,1.6838897636262118e-06
1935,6.662091323050845e-07,1.2747898381348932e-06
1936,4.95449967274908e-07,1.1851894896608428e-06
1937,5.248074330665986e-07,1.3233972140369588e-06
1938,6.937134457984939e-07,1.3883184237784008e-06
1939,5.258054329715378e-07,1.418550368725846e-06
1940,5.12359406457108e-07,1.1106897090940038e-06
1941,5.044938689025003e-07,1.3882478242521756e-06
1942,4.398371515890176e-07,1.3506927416528924e-06
1943,4.1242219595005736e-07,1.2297944067540811e-06
1944,6.057745736143261e-07,1.275223667107639e-06
1945,6.355941764013551e-07,1.5620469184796093e-06
1946,9.310219866165426e-07,1.986152028621291e-06
1947,6.534766043841955e-07,1.816125632103649e-06
1948,8.886538012120582e-07,1.3828750979882898e-06
1949,5.589785132542602e-07,1.8542148154665483e-06
1950,8.669699127494823e-07,2.9264094791869866e-06
1951,2.5410747639398323e-06,2.3128382053982932e-06
1952,1.7155116438516416e-06,1.7223479744643555e-06
1953,1.2646546565520111e-06,1.6045418078647344e-06
1954,6.653726245531288e-07,1.151762603512907e-06
1955,6.650482191616902e-07,1.2348688187557855e-06
1956,9.409388326275803e-07,1.6694572195774526e-06
1957,1.1580625596252503e-06,2.7628686893876875e-06
1958,1.3218809726822656e-06,2.2147294203023193e-06
1959,1.0492892670299625e-06,1.4880431535857497e-06
1960,9.051220217770606e-07,1.582786694598326e-06
1961,7.489219910894462e-07,1.1500895880089956e-06
1962,7.56427709802665e-07,2.0829324967053253e-06
1963,1.6782485090516275e-06,2.469233322699438e-06
1964,2.6814832381205633e-06,2.7536375455383677e-06
1965,2.8847730391134974e-06,2.9102163807692705e-06
1966,2.8409606329660164e-06,4.1628177314123604e-06
1967,3.5011478303204058e-06,7.357548838626826e-06
1968,3.57316093868576e-06,2.406617340966477e-06
1969,2.2771880594518734e-06,3.108157443421078e-06
1970,2.842288495230605e-06,3.7718443763878895e-06
1971,2.4366167963307817e-06,2.886311222027871e-06
1972,1.6061964061009348e-06,1.8569962776382454e-06
1973,9.581606263964204e-07,1.4868586504235282e-06
1974,8.918201501728618e-07,1.4984141216700664e-06
1975,6.200741040629509e-07,1.5470138805540046e-06
1976,5.640124527417356e-07,1.4620376305174432e-06
1977,6.184344556459109e-07,1.2481037856559851e-06
1978,4.85355599266768e-07,1.223469439537439e-06
1979,3.4807007409654034e-07,1.140684389611124e-06
1980,3.3771510743463296e-07,1.1231243206566432e-06
1981,2.979686826165562e-07,1.0849684031200013e-06
1982,2.6487182935852616e-07,1.1075055681430968e-06
1983,2.5348128929181257e-07,1.1793234762080829e-06
1984,2.7980314598607947e-07,1.0181199741055025e-06
1985,2.268269554406288e-07,1.0426876997371437e-06
1986,2.036997841514676e-07,1.0429250778543064e-06
1987,1.8970480653024424e-07,1.0334508715459378e-06
1988,1.847461987836141e-07,1.0263213425787399e-06
1989,1.821553041736479e-07,1.0224744073639158e-06
1990,1.7884579506244336e-07,1.037544052451267e-06
1991,1.8134313961581938e-07,1.026380118673842e-06
1992,1.912527949343712e-07,1.0641049357218435e-06
1993,1.904669062469111e-07,1.0172223028348526e-06
1994,1.8416461955439445e-07,1.0810808817041107e-06
1995,1.9403674400564341e-07,1.0138895731870434e-06
1996,1.943980407759227e-07,1.0130961527465843e-06
1997,1.843559402914252e-07,1.037395804814878e-06
1998,1.759857184424618e-07,1.0228392284261645e-06
1999,1.7955449038709048e-07,1.025735286930285e-06
2000,1.8781388178013003e-07,9.938734137904248e-07
2001,1.7524455131479044e-07,9.951178299161256e-07
2002,1.7298860655046155e-07,1.0114555379914236e-06
2003,1.7470627255988802e-07,1.0360921578467241e-06
2004,1.8500072940241807e-07,1.0035375908046262e-06
2005,1.7098403759518987e-07,9.991050546886981e-07
2006,1.6961328697107092e-07,9.802536169445375e-07
2007,1.6421378745690163e-07,9.794875950319692e-07
2008,1.6837714156281436e-07,9.963039246940752e-07
2009,1.6077964914984477e-07,9.799538247534656e-07
2010,1.6152543480529857e-07,9.834327556745848e-07
2011,1.6976538574908773e-07,1.011783297144575e-06
2012,1.7531257867631211e-07,1.0523802984607755e-06
2013,1.7667471752247366e-07,9.985649285226827e-07
2014,1.7065615054434602e-07,1.0046167062682798e-06
2015,1.6266710645140847e-07,1.0019988394560642e-06
2016,1.630247794537354e-07,9.739362667460227e-07
2017,1.606963877520684e-07,9.918142040987732e-07
2018,1.580767872155775e-07,9.87030944088474e-07
2019,1.5864512192820257e-07,9.92186301118636e-07
2020,1.6144875303325534e-07,9.85187057267467e-07
2021,1.6950713188634836e-07,1.003604666038882e-06
2022,1.7809955465963867e-07,9.777544391909032e-07
2023,1.737857502348561e-07,1.0186348617935437e-06
2024,1.6986339801405848e-07,9.873519957181998e-07
2025,1.7160913046154747e-07,9.861294074653415e-07
2026,1.649482470611474e-07,1.0199189546256093e-06
2027,1.65531076845582e-07,9.99606982077239e-07
2028,1.7220587267274823e-07,9.91528395388741e-07
2029,1.8358485931457835e-07,1.0046467195934383e-06
2030,1.8055743566947058e-07,1.0222792070635478e-06
2031,1.6395040347561007e-07,9.917132501868764e-07
2032,1.571816312662122e-07,9.988904139390797e-07
2033,1.6494698229507776e-07,1.0025994470197475e-06
2034,1.684835524429218e-07,9.704687045086757e-07
2035,1.6603686958660546e-07,9.919079957398935e-07
2036,1.6283178183584823e-07,1.0255199640596402e-06
2037,1.7531320395391958e-07,1.0152471077162772e-06
2038,1.8130729984022764e-07,1.006945240078494e-06
2039,1.911826927880611e-07,9.861587386694737e-07
2040,2.869428215035441e-07,1.0352916888223263e-06
2041,2.660490565631335e-07,1.0663763987395214e-06
2042,2.0930762900661648e-07,1.074972601600166e-06
2043,2.0568140257637424e-07,1.0400783594377572e-06
2044,1.8984594873927563e-07,9.955429050023668e-07
2045,1.772427538071497e-07,9.80852519205655e-07
2046,1.70742225691356e-07,1.0126206007043947e-06
2047,1.6433951088856702e-07,9.571889449944138e-07
2048,1.6338790942427295e-07,9.65972731137299e-07
2049,1.5839081868307403e-07,9.812750931814662e-07
2050,1.6039375339005346e-07,9.802843123907223e-07
2051,1.7060497725651658e-07,9.99961912384606e-07
2052,1.8287974512531946e-07,1.1281402976237587e-06
2053,2.9769074672003626e-07,1.1784861726482632e-06
2054,2.5602119535506063e-07,1.0109067716257414e-06
2055,2.5200043296536023e-07,1.4395324114957475e-06
2056,4.321088908909587e-07,1.325139237451367e-06
2057,4.12299016261386e-07,1.1689585335261654e-06
2058,2.513443462248688e-07,1.1712667173924274e-06
2059,2.725057584029855e-07,1.035236209645518e-06
2060,2.5036791839738726e-07,1.04067999018298e-06
2061,2.0673061840170703e-07,1.008573008220992e-06
2062,2.0378452347813436e-07,1.0198230029345723e-06
2063,2.0531645361643314e-07,1.0177053582083317e-06
2064,1.9201931422685448e-07,1.0035253126261523e-06
2065,1.7579681355073262e-07,9.599284567229915e-07
2066,1.7516708794573788e-07,1.0212296501777018e-06
2067,1.882877995740273e-07,9.945588317350484e-07
2068,2.3591098852193682e-07,1.257749431715638e-06
2069,3.524228304740973e-07,1.0988156873281696e-06
2070,4.580578263357893e-07,1.6844633137225173e-06
2071,5.06769879393687e-07,1.1530687515914906e-06
2072,3.8497699961226317e-07,1.1670105095618055e-06
2073,4.1216753743356094e-07,1.534494344923587e-06
2074,5.040176915827033e-07,1.0957969607261475e-06
2075,2.965402359222935e-07,1.0721512353484286e-06
2076,2.3550401806460286e-07,1.0828971426235512e-06
2077,3.069222316298692e-07,1.2837709846280632e-06
2078,3.195779356701678e-07,1.1369322692189598e-06
2079,2.126537737012768e-07,1.0325277344236383e-06
2080,2.283375835077095e-07,1.1246796702835127e-06
2081,2.4560810629736807e-07,9.619905085855862e-07
2082,2.609475870940514e-07,1.1369809271855047e-06
2083,2.660626137185318e-07,1.100881149795896e-06
2084,2.4340917548215657e-07,1.0430532029204187e-06
2085,1.984404889299185e-07,9.478159199716174e-07
2086,2.4648687713124673e-07,1.2570870921990718e-06
2087,3.516813649184769e-07,1.2190273537271423e-06
2088,3.082372188600857e-07,1.1060599263146287e-06
2089,2.1861778520815278e-07,1.025481651595328e-06
2090,2.062013919612582e-07,1.1876841199409682e-06
2091,4.275536014120007e-07,1.408520120094181e-06
2092,6.126822427177103e-07,1.2468661907405476e-06
2093,4.364550534319278e-07,1.344086967947078e-06
2094,6.16349211668421e-07,1.123634092436987e-06
2095,3.352730573169538e-07,1.1239283139730105e-06
2096,2.6961043886331026e-07,1.151681317423936e-06
2097,2.8339732693893893e-07,1.1661795724648982e-06
2098,2.985906064623123e-07,1.0430358088342473e-06
2099,3.3478983141321805e-07,1.1233300938329194e-06
2100,3.355934268256533e-07,1.192970671581861e-06
2101,4.513865405897377e-07,1.762732608767692e-06
2102,8.633495554022375e-07,1.1782223054979113e-06
2103,1.0345769396735705e-06,1.7252292536795721e-06
2104,7.38034657388198e-07,1.8697137420531362e-06
2105,8.552190706723195e-07,1.4393530136658228e-06
2106,7.831638981770084e-07,1.4082202142162714e-06
2107,6.503229883492168e-07,1.8598433371153078e-06
2108,6.702550194859214e-07,1.4187093029249809e-06
2109,5.402578153734794e-07,1.3377847380979802e-06
2110,4.3482114620019274e-07,1.3379145684666582e-06
2111,4.7470865638388204e-07,1.004583964459016e-06
2112,3.099097796166461e-07,1.088398107640387e-06
2113,3.555697389856505e-07,1.2245885727679706e-06
2114,3.440601972215518e-07,1.093098603632825e-06
2115,2.543418702316558e-07,1.1601068763411604e-06
2116,2.573980566467071e-07,1.0794331046781735e-06
2117,2.5088857569244283e-07,1.0626017683534883e-06
2118,2.618230325879267e-07,1.0666133221093332e-06
2119,3.0765880865146755e-07,1.1163765520905145e-06
2120,4.99763700645417e-07,2.1258776996546658e-06
2121,1.3234292737251963e-06,3.5960031254944624e-06
2122,2.7862170099979267e-06,1.5703456028859364e-06
2123,2.0429927189979935e-06,3.834275048575364e-06
2124,3.2333343824575422e-06,4.549882760329638e-06
2125,3.1534029858448775e-06,3.4880845305451658e-06
2126,2.6882157726504374e-06,2.916620360338129e-06
2127,1.8784745634548017e-06,2.100132860505255e-06
2128,1.5321509181376314e-06,2.459360985085368e-06
2129,1.2203579444758361e-06,1.8741138774203137e-06
2130,9.897970585370786e-07,3.3249980333494022e-06
2131,1.573063514115347e-06,1.7134882455138722e-06
2132,1.2633516917048837e-06,1.830229507504555e-06
2133,8.526355372850958e-07,1.5678327827117755e-06
2134,7.024684123280167e-07,1.6080996374512324e-06
2135,6.495399134109903e-07,1.1336633178871125e-06
2136,6.540543040500779e-07,1.4658231748398975e-06
2137,6.134486056907917e-07,1.1119708460682887e-06
2138,3.759093658572965e-07,1.099771907320246e-06
2139,3.1817222634344944e-07,1.0707856290537165e-06
2140,3.076517600675288e-07,1.0932762961601838e-06
2141,2.876041946819896e-07,1.0785828408188536e-06
2142,2.524632236600155e-07,1.054796939570224e-06
2143,2.4681716581653745e-07,1.0183895255977404e-06
2144,2.25906177320212e-07,1.0323908554710215e-06
2145,2.0619486917894392e-07,9.518586807644169e-07
2146,2.7146273851030855e-07,9.55522637013928e-07
2147,2.8942466201442585e-07,1.1596991953410907e-06
2148,3.7201147051746375e-07,1.1605528698055423e-06
2149,2.9420718306027993e-07,1.0076837497763336e-06
2150,3.2062422405942925e-07,1.044001351147017e-06
2151,2.848968279067776e-07,1.5170510323514463e-06
2152,4.922585503663868e-07,1.2313486195125734e-06
2153,3.860202468786156e-07,1.293402760893514e-06
2154,4.053286772887077e-07,1.0656930271579768e-06
2155,5.409734171735181e-07,1.5766357819302357e-06
2156,5.625340691040037e-07,1.060568138200324e-06
2157,3.874409628679132e-07,1.2590963933689636e-06
2158,3.448085124091449e-07,1.0885015626627137e-06
2159,4.463891798422992e-07,9.999072290156619e-07
2160,4.3056897425231e-07,1.1445490599726327e-06
2161,3.6635020705944044e-07,1.1298737945253379e-06
2162,2.7861005946760997e-07,1.0112771633430384e-06
2163,2.55431331197542e-07,9.563550520397257e-07
2164,2.2828437806765578e-07,1.0011402764575905e-06
2165,2.124958911053909e-07,9.418016020390496e-07
2166,2.3701120710484247e-07,9.660632258601254e-07
2167,2.249904298423644e-07,1.0373572649768903e-06
2168,2.3809147364772798e-07,1.0345896725993953e-06
2169,2.1998184251970088e-07,1.0529035989748081e-06
2170,2.4282800836772367e-07,9.772112434802693e-07
2171,1.9360265923751285e-07,1.0319023431293317e-06
2172,2.304524002738617e-07,9.266279334951832e-07
2173,2.240256264940399e-07,1.07930304693582e-06
2174,2.524728586195124e-07,1.0883215963986004e-06
2175,2.4254839559034735e-07,1.0440938922329224e-06
2176,1.9143604390592373e-07,9.803814009501366e-07
2177,1.8248275068799558e-07,9.340676001556858e-07
2178,1.685758235225876e-07,9.169154395749501e-07
2179,1.5869228775500233e-07,9.335018376077642e-07
2180,1.750422313762101e-07,9.345520197712176e-07
2181,1.9027699238449713e-07,1.0233920875180047e-06
2182,2.1742179967532138e-07,9.079652727450593e-07
2183,3.0353317015396897e-07,1.338676725026744e-06
2184,6.789596795897523e-07,1.4142002555672661e-06
2185,1.0146890190299018e-06,2.1500763978110626e-06
2186,8.013739716261625e-07,1.382376808578556e-06
2187,4.200069270154927e-07,1.0991982435371028e-06
2188,2.756203798526258e-07,9.730016472531133e-07
